bulan,kabupaten/kota,kebutuhan,ketersediaan,kode_kabupaten_atau_kota,kode_komoditas,komoditas,minggu,neraca,Nama Kabupaten Kota,nama_kabupaten_kota,bulan/month,tahun
5,BANDUNG BARAT,1246,-1644,3217,3006,telur_ayam,3,-2890,BANDUNG BARAT,BANDUNG BARAT,,2024
5,PANGANDARAN,494,1588,3218,3006,telur_ayam,3,1094,PANGANDARAN,PANGANDARAN,,2024
5,KOTA BOGOR,715,3324,3271,3006,telur_ayam,3,2609,KOTA BOGOR,KOTA BOGOR,,2024
5,KOTA SUKABUMI,242,629,3272,3006,telur_ayam,3,388,KOTA SUKABUMI,KOTA SUKABUMI,,2024
5,KOTA BANDUNG,2874,20770,3273,3006,telur_ayam,3,17896,KOTA BANDUNG,KOTA BANDUNG,,2024
5,KOTA CIREBON,228,299,3274,3006,telur_ayam,3,71,KOTA CIREBON,KOTA CIREBON,,2024
5,KOTA BEKASI,1748,-14058,3275,3006,telur_ayam,3,-15806,KOTA BEKASI,KOTA BEKASI,,2024
5,KOTA DEPOK,1430,1574,3276,3006,telur_ayam,3,143,KOTA DEPOK,KOTA DEPOK,,2024
5,KOTA CIMAHI,414,-385,3277,3006,telur_ayam,3,-799,KOTA CIMAHI,KOTA CIMAHI,,2024
5,KOTA TASIKMALAYA,854,1432,3278,3006,telur_ayam,3,578,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
5,KOTA BANJAR,139,3,3279,3006,telur_ayam,3,-136,KOTA BANJAR,KOTA BANJAR,,2024
5,BOGOR,3555,4741,3201,3004,gula_pasir,3,1186,BOGOR,BOGOR,,2024
5,SUKABUMI,706,1259,3202,3004,gula_pasir,3,554,SUKABUMI,SUKABUMI,,2024
5,CIANJUR,612,-2314,3203,3004,gula_pasir,3,-2926,CIANJUR,CIANJUR,,2024
5,BANDUNG,889,47215,3204,3004,gula_pasir,3,46327,BANDUNG,BANDUNG,,2024
5,GARUT,643,4488,3205,3004,gula_pasir,3,3845,GARUT,GARUT,,2024
5,TASIKMALAYA,1024,-2007,3206,3004,gula_pasir,3,-3031,TASIKMALAYA,TASIKMALAYA,,2024
5,CIAMIS,795,-77,3207,3004,gula_pasir,3,-872,CIAMIS,CIAMIS,,2024
5,KUNINGAN,287,663,3208,3004,gula_pasir,3,376,KUNINGAN,KUNINGAN,,2024
5,CIREBON,1494,7465,3209,3004,gula_pasir,3,5971,CIREBON,CIREBON,,2024
5,MAJALENGKA,320,4824,3210,3004,gula_pasir,3,4504,MAJALENGKA,MAJALENGKA,,2024
5,SUMEDANG,743,865,3211,3004,gula_pasir,3,122,SUMEDANG,SUMEDANG,,2024
5,KABUPATEN INDRAMAYU,453,1042,3212,3004,gula_pasir,3,589,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
5,SUBANG,869,954,3213,3004,gula_pasir,3,85,SUBANG,SUBANG,,2024
5,KABUPATEN PURWAKARTA,249,8567,3214,3004,gula_pasir,3,8318,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
5,KARAWANG,605,1421,3215,3004,gula_pasir,3,816,KARAWANG,KARAWANG,,2024
5,BEKASI,775,1232,3216,3004,gula_pasir,3,457,BEKASI,BEKASI,,2024
5,BANDUNG BARAT,446,-454,3217,3004,gula_pasir,3,-900,BANDUNG BARAT,BANDUNG BARAT,,2024
5,PANGANDARAN,272,-130,3218,3004,gula_pasir,3,-401,PANGANDARAN,PANGANDARAN,,2024
5,KOTA BOGOR,574,729,3271,3004,gula_pasir,3,156,KOTA BOGOR,KOTA BOGOR,,2024
5,KOTA SUKABUMI,196,217,3272,3004,gula_pasir,3,21,KOTA SUKABUMI,KOTA SUKABUMI,,2024
5,KOTA BANDUNG,1265,5788,3273,3004,gula_pasir,3,4523,KOTA BANDUNG,KOTA BANDUNG,,2024
5,KOTA CIREBON,82,306,3274,3004,gula_pasir,3,224,KOTA CIREBON,KOTA CIREBON,,2024
5,KOTA BEKASI,626,-2582,3275,3004,gula_pasir,3,-3208,KOTA BEKASI,KOTA BEKASI,,2024
5,KOTA DEPOK,512,1279,3276,3004,gula_pasir,3,766,KOTA DEPOK,KOTA DEPOK,,2024
5,KOTA CIMAHI,156,-41,3277,3004,gula_pasir,3,-196,KOTA CIMAHI,KOTA CIMAHI,,2024
5,KOTA TASIKMALAYA,178,274,3278,3004,gula_pasir,3,96,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
5,KOTA BANJAR,50,7,3279,3004,gula_pasir,3,-43,KOTA BANJAR,KOTA BANJAR,,2024
5,BOGOR,10032,11121,3201,3005,minyak_goreng,3,1089,BOGOR,BOGOR,,2024
5,SUKABUMI,2317,3813,3202,3005,minyak_goreng,3,1496,SUKABUMI,SUKABUMI,,2024
5,CIANJUR,2014,-7434,3203,3005,minyak_goreng,3,-9448,CIANJUR,CIANJUR,,2024
5,BANDUNG,2925,272836,3204,3005,minyak_goreng,3,269911,BANDUNG,BANDUNG,,2024
5,GARUT,2117,9009,3205,3005,minyak_goreng,3,6892,GARUT,GARUT,,2024
5,TASIKMALAYA,3399,-6174,3206,3005,minyak_goreng,3,-9573,TASIKMALAYA,TASIKMALAYA,,2024
5,CIAMIS,2240,954,3207,3005,minyak_goreng,3,-1286,CIAMIS,CIAMIS,,2024
5,KUNINGAN,946,1793,3208,3005,minyak_goreng,3,847,KUNINGAN,KUNINGAN,,2024
5,CIREBON,4216,5851,3209,3005,minyak_goreng,3,1635,CIREBON,CIREBON,,2024
5,MAJALENGKA,1054,5010,3210,3005,minyak_goreng,3,3956,MAJALENGKA,MAJALENGKA,,2024
5,SUMEDANG,2096,2259,3211,3005,minyak_goreng,3,163,SUMEDANG,SUMEDANG,,2024
5,KABUPATEN INDRAMAYU,1492,2141,3212,3005,minyak_goreng,3,649,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
5,SUBANG,1296,1315,3213,3005,minyak_goreng,3,19,SUBANG,SUBANG,,2024
5,KABUPATEN PURWAKARTA,5843,-1025,3214,3005,minyak_goreng,3,-6868,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
5,KARAWANG,1991,2198,3215,3005,minyak_goreng,3,207,KARAWANG,KARAWANG,,2024
5,BEKASI,2551,3611,3216,3005,minyak_goreng,3,1060,BEKASI,BEKASI,,2024
5,BANDUNG BARAT,1468,-2756,3217,3005,minyak_goreng,3,-4224,BANDUNG BARAT,BANDUNG BARAT,,2024
5,PANGANDARAN,338,261,3218,3005,minyak_goreng,3,-77,PANGANDARAN,PANGANDARAN,,2024
5,KOTA BOGOR,938,1905,3271,3005,minyak_goreng,3,966,KOTA BOGOR,KOTA BOGOR,,2024
5,KOTA SUKABUMI,593,595,3272,3005,minyak_goreng,3,3,KOTA SUKABUMI,KOTA SUKABUMI,,2024
5,KOTA BANDUNG,4463,7500,3273,3005,minyak_goreng,3,3036,KOTA BANDUNG,KOTA BANDUNG,,2024
5,KOTA CIREBON,269,35,3274,3005,minyak_goreng,3,-233,KOTA CIREBON,KOTA CIREBON,,2024
5,KOTA BEKASI,2060,-26999,3275,3005,minyak_goreng,3,-29060,KOTA BEKASI,KOTA BEKASI,,2024
5,KOTA DEPOK,1686,3894,3276,3005,minyak_goreng,3,2208,KOTA DEPOK,KOTA DEPOK,,2024
5,KOTA CIMAHI,479,-409,3277,3005,minyak_goreng,3,-887,KOTA CIMAHI,KOTA CIMAHI,,2024
5,KOTA TASIKMALAYA,585,894,3278,3005,minyak_goreng,3,309,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
5,KOTA BANJAR,163,9,3279,3005,minyak_goreng,3,-155,KOTA BANJAR,KOTA BANJAR,,2024
4,BOGOR,61955,65827,3201,3010,beras,2,3872,BOGOR,BOGOR,,2024
4,SUKABUMI,30928,75853,3202,3010,beras,2,44925,SUKABUMI,SUKABUMI,,2024
4,CIANJUR,18060,311934,3203,3010,beras,2,293874,CIANJUR,CIANJUR,,2024
4,BANDUNG,40696,514662,3204,3010,beras,2,473965,BANDUNG,BANDUNG,,2024
4,GARUT,18803,137678,3205,3010,beras,2,118875,GARUT,GARUT,,2024
4,TASIKMALAYA,14136,24173,3206,3010,beras,2,10037,TASIKMALAYA,TASIKMALAYA,,2024
4,CIAMIS,13692,16821,3207,3010,beras,2,3130,CIAMIS,CIAMIS,,2024
4,KUNINGAN,13151,45659,3208,3010,beras,2,32508,KUNINGAN,KUNINGAN,,2024
4,CIREBON,25844,-28978,3209,3010,beras,2,-54823,CIREBON,CIREBON,,2024
4,MAJALENGKA,45460,169869,3210,3010,beras,2,124409,MAJALENGKA,MAJALENGKA,,2024
4,SUMEDANG,12881,83342,3211,3010,beras,2,70461,SUMEDANG,SUMEDANG,,2024
4,KABUPATEN INDRAMAYU,20635,180405,3212,3010,beras,2,159770,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
4,SUBANG,17950,96708,3213,3010,beras,2,78758,SUBANG,SUBANG,,2024
4,KABUPATEN PURWAKARTA,11296,773826,3214,3010,beras,2,762530,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
4,KARAWANG,27652,190700,3215,3010,beras,2,163048,KARAWANG,KARAWANG,,2024
4,BEKASI,35696,66164,3216,3010,beras,2,30468,BEKASI,BEKASI,,2024
4,BANDUNG BARAT,20258,-3629,3217,3010,beras,2,-23886,BANDUNG BARAT,BANDUNG BARAT,,2024
4,PANGANDARAN,6094,-2629,3218,3010,beras,2,-8723,PANGANDARAN,PANGANDARAN,,2024
4,KOTA BOGOR,11757,23774,3271,3010,beras,2,12017,KOTA BOGOR,KOTA BOGOR,,2024
4,KOTA SUKABUMI,3980,7532,3272,3010,beras,2,3552,KOTA SUKABUMI,KOTA SUKABUMI,,2024
4,KOTA BANDUNG,17701,296255,3273,3010,beras,2,278554,KOTA BANDUNG,KOTA BANDUNG,,2024
4,KOTA CIREBON,2416,6579,3274,3010,beras,2,4163,KOTA CIREBON,KOTA CIREBON,,2024
4,KOTA BEKASI,18407,-65043,3275,3010,beras,2,-83451,KOTA BEKASI,KOTA BEKASI,,2024
4,KOTA DEPOK,15159,10115,3276,3010,beras,2,-5044,KOTA DEPOK,KOTA DEPOK,,2024
4,KOTA CIMAHI,4305,13714,3277,3010,beras,2,9410,KOTA CIMAHI,KOTA CIMAHI,,2024
4,KOTA TASIKMALAYA,8123,14815,3278,3010,beras,2,6692,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
4,KOTA BANJAR,1515,11853,3279,3010,beras,2,10337,KOTA BANJAR,KOTA BANJAR,,2024
4,BOGOR,135,-3,3201,3008,jagung,2,-139,BOGOR,BOGOR,,2024
4,SUKABUMI,1339,31581,3202,3008,jagung,2,30242,SUKABUMI,SUKABUMI,,2024
4,CIANJUR,37,31348,3203,3008,jagung,2,31310,CIANJUR,CIANJUR,,2024
4,BANDUNG,135,297,3204,3008,jagung,2,161,BANDUNG,BANDUNG,,2024
4,GARUT,24,146052,3205,3008,jagung,2,146028,GARUT,GARUT,,2024
4,TASIKMALAYA,22,515,3206,3008,jagung,2,493,TASIKMALAYA,TASIKMALAYA,,2024
4,CIAMIS,11,13653,3207,3008,jagung,2,13641,CIAMIS,CIAMIS,,2024
4,KUNINGAN,11,4232,3208,3008,jagung,2,4220,KUNINGAN,KUNINGAN,,2024
4,CIREBON,775,1749,3209,3008,jagung,2,974,CIREBON,CIREBON,,2024
4,MAJALENGKA,12,6230,3210,3008,jagung,2,6218,MAJALENGKA,MAJALENGKA,,2024
4,SUMEDANG,1569,38475,3211,3008,jagung,2,36906,SUMEDANG,SUMEDANG,,2024
4,KABUPATEN INDRAMAYU,165,1558,3212,3008,jagung,2,1393,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
4,SUBANG,26,331,3213,3008,jagung,2,305,SUBANG,SUBANG,,2024
4,KABUPATEN PURWAKARTA,45,544,3214,3008,jagung,2,499,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
4,KARAWANG,27,99,3215,3008,jagung,2,72,KARAWANG,KARAWANG,,2024
4,BEKASI,30,1200,3216,3008,jagung,2,1170,BEKASI,BEKASI,,2024
4,BANDUNG BARAT,345,-4336,3217,3008,jagung,2,-4681,BANDUNG BARAT,BANDUNG BARAT,,2024
4,PANGANDARAN,5,206,3218,3008,jagung,2,201,PANGANDARAN,PANGANDARAN,,2024
4,KOTA BOGOR,11,55,3271,3008,jagung,2,45,KOTA BOGOR,KOTA BOGOR,,2024
4,KOTA SUKABUMI,0,0,3272,3008,jagung,2,0,KOTA SUKABUMI,KOTA SUKABUMI,,2024
4,KOTA BANDUNG,45,1407,3273,3008,jagung,2,1362,KOTA BANDUNG,KOTA BANDUNG,,2024
4,KOTA CIREBON,3,28,3274,3008,jagung,2,25,KOTA CIREBON,KOTA CIREBON,,2024
4,KOTA BEKASI,24,-73,3275,3008,jagung,2,-97,KOTA BEKASI,KOTA BEKASI,,2024
4,KOTA DEPOK,19,0,3276,3008,jagung,2,-19,KOTA DEPOK,KOTA DEPOK,,2024
4,KOTA CIMAHI,6,21,3277,3008,jagung,2,15,KOTA CIMAHI,KOTA CIMAHI,,2024
4,KOTA TASIKMALAYA,7,15,3278,3008,jagung,2,8,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
4,KOTA BANJAR,37,52,3279,3008,jagung,2,16,KOTA BANJAR,KOTA BANJAR,,2024
4,BOGOR,1150,1076,3201,3001,bawang_merah,2,-75,BOGOR,BOGOR,,2024
4,SUKABUMI,14926,15759,3202,3001,bawang_merah,2,833,SUKABUMI,SUKABUMI,,2024
4,CIANJUR,555,-681,3203,3001,bawang_merah,2,-1236,CIANJUR,CIANJUR,,2024
4,BANDUNG,11617,345675,3204,3001,bawang_merah,2,334059,BANDUNG,BANDUNG,,2024
4,GARUT,510,9198,3205,3001,bawang_merah,2,8689,GARUT,GARUT,,2024
4,TASIKMALAYA,378,-711,3206,3001,bawang_merah,2,-1089,TASIKMALAYA,TASIKMALAYA,,2024
4,CIAMIS,253,-346,3207,3001,bawang_merah,2,-599,CIAMIS,CIAMIS,,2024
4,KUNINGAN,246,1244,3208,3001,bawang_merah,2,997,KUNINGAN,KUNINGAN,,2024
4,CIREBON,1155,5463,3209,3001,bawang_merah,2,4307,CIREBON,CIREBON,,2024
4,MAJALENGKA,255,5327,3210,3001,bawang_merah,2,5073,MAJALENGKA,MAJALENGKA,,2024
4,SUMEDANG,237,248,3211,3001,bawang_merah,2,12,SUMEDANG,SUMEDANG,,2024
4,KABUPATEN INDRAMAYU,386,404,3212,3001,bawang_merah,2,18,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
4,SUBANG,350,402,3213,3001,bawang_merah,2,52,SUBANG,SUBANG,,2024
4,KABUPATEN PURWAKARTA,14564,-2359,3214,3001,bawang_merah,2,-16922,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
4,KARAWANG,519,821,3215,3001,bawang_merah,2,302,KARAWANG,KARAWANG,,2024
4,BEKASI,685,7448,3216,3001,bawang_merah,2,6764,BEKASI,BEKASI,,2024
4,BANDUNG BARAT,419,114,3217,3001,bawang_merah,2,-305,BANDUNG BARAT,BANDUNG BARAT,,2024
4,PANGANDARAN,96,406,3218,3001,bawang_merah,2,310,PANGANDARAN,PANGANDARAN,,2024
4,KOTA BOGOR,236,272,3271,3001,bawang_merah,2,36,KOTA BOGOR,KOTA BOGOR,,2024
4,KOTA SUKABUMI,73,82,3272,3001,bawang_merah,2,9,KOTA SUKABUMI,KOTA SUKABUMI,,2024
4,KOTA BANDUNG,507,866,3273,3001,bawang_merah,2,358,KOTA BANDUNG,KOTA BANDUNG,,2024
4,KOTA CIREBON,65,377,3274,3001,bawang_merah,2,311,KOTA CIREBON,KOTA CIREBON,,2024
4,KOTA BEKASI,499,17,3275,3001,bawang_merah,2,-482,KOTA BEKASI,KOTA BEKASI,,2024
4,KOTA DEPOK,411,1058,3276,3001,bawang_merah,2,647,KOTA DEPOK,KOTA DEPOK,,2024
4,KOTA CIMAHI,131,-37,3277,3001,bawang_merah,2,-167,KOTA CIMAHI,KOTA CIMAHI,,2024
4,KOTA TASIKMALAYA,151,199,3278,3001,bawang_merah,2,49,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
4,KOTA BANJAR,52,53,3279,3001,bawang_merah,2,1,KOTA BANJAR,KOTA BANJAR,,2024
4,BOGOR,841,789,3201,3011,bawang_putih,2,-53,BOGOR,BOGOR,,2024
4,SUKABUMI,418,528,3202,3011,bawang_putih,2,109,SUKABUMI,SUKABUMI,,2024
4,CIANJUR,617,-479,3203,3011,bawang_putih,2,-1096,CIANJUR,CIANJUR,,2024
4,BANDUNG,668,69950,3204,3011,bawang_putih,2,69282,BANDUNG,BANDUNG,,2024
4,GARUT,348,-951,3205,3011,bawang_putih,2,-1299,GARUT,GARUT,,2024
4,TASIKMALAYA,258,-544,3206,3011,bawang_putih,2,-802,TASIKMALAYA,TASIKMALAYA,,2024
4,CIAMIS,185,-329,3207,3011,bawang_putih,2,-514,CIAMIS,CIAMIS,,2024
4,KUNINGAN,170,318,3208,3011,bawang_putih,2,148,KUNINGAN,KUNINGAN,,2024
4,CIREBON,353,434,3209,3011,bawang_putih,2,81,CIREBON,CIREBON,,2024
4,MAJALENGKA,174,315,3210,3011,bawang_putih,2,141,MAJALENGKA,MAJALENGKA,,2024
4,SUMEDANG,177,230,3211,3011,bawang_putih,2,52,SUMEDANG,SUMEDANG,,2024
4,KABUPATEN INDRAMAYU,287,556,3212,3011,bawang_putih,2,269,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
4,SUBANG,248,265,3213,3011,bawang_putih,2,17,SUBANG,SUBANG,,2024
4,KABUPATEN PURWAKARTA,152,17889,3214,3011,bawang_putih,2,17737,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
4,KARAWANG,363,283,3215,3011,bawang_putih,2,-80,KARAWANG,KARAWANG,,2024
4,BEKASI,502,1176,3216,3011,bawang_putih,2,674,BEKASI,BEKASI,,2024
4,BANDUNG BARAT,277,-423,3217,3011,bawang_putih,2,-700,BANDUNG BARAT,BANDUNG BARAT,,2024
4,PANGANDARAN,63,606,3218,3011,bawang_putih,2,544,PANGANDARAN,PANGANDARAN,,2024
4,KOTA BOGOR,151,161,3271,3011,bawang_putih,2,10,KOTA BOGOR,KOTA BOGOR,,2024
4,KOTA SUKABUMI,55,101,3272,3011,bawang_putih,2,46,KOTA SUKABUMI,KOTA SUKABUMI,,2024
4,KOTA BANDUNG,361,465,3273,3011,bawang_putih,2,104,KOTA BANDUNG,KOTA BANDUNG,,2024
4,KOTA CIREBON,45,193,3274,3011,bawang_putih,2,148,KOTA CIREBON,KOTA CIREBON,,2024
4,KOTA BEKASI,340,-555,3275,3011,bawang_putih,2,-895,KOTA BEKASI,KOTA BEKASI,,2024
4,KOTA DEPOK,280,2010,3276,3011,bawang_putih,2,1730,KOTA DEPOK,KOTA DEPOK,,2024
4,KOTA CIMAHI,93,96,3277,3011,bawang_putih,2,4,KOTA CIMAHI,KOTA CIMAHI,,2024
4,KOTA TASIKMALAYA,111,154,3278,3011,bawang_putih,2,44,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
4,KOTA BANJAR,27,29,3279,3011,bawang_putih,2,2,KOTA BANJAR,KOTA BANJAR,,2024
4,BOGOR,1590,2009,3201,3002,cabai_besar,2,419,BOGOR,BOGOR,,2024
4,SUKABUMI,657,2991,3202,3002,cabai_besar,2,2334,SUKABUMI,SUKABUMI,,2024
4,CIANJUR,485,5465,3203,3002,cabai_besar,2,4980,CIANJUR,CIANJUR,,2024
4,BANDUNG,664,152037,3204,3002,cabai_besar,2,151374,BANDUNG,BANDUNG,,2024
4,GARUT,0,0,3205,3002,cabai_besar,2,0,GARUT,GARUT,,2024
4,TASIKMALAYA,360,809,3206,3002,cabai_besar,2,449,TASIKMALAYA,TASIKMALAYA,,2024
4,CIAMIS,276,14,3207,3002,cabai_besar,2,-262,CIAMIS,CIAMIS,,2024
4,KUNINGAN,248,165,3208,3002,cabai_besar,2,-83,KUNINGAN,KUNINGAN,,2024
4,CIREBON,666,2405,3209,3002,cabai_besar,2,1739,CIREBON,CIREBON,,2024
4,MAJALENGKA,239,2364,3210,3002,cabai_besar,2,2125,MAJALENGKA,MAJALENGKA,,2024
4,SUMEDANG,236,1238,3211,3002,cabai_besar,2,1003,SUMEDANG,SUMEDANG,,2024
4,KABUPATEN INDRAMAYU,538,523,3212,3002,cabai_besar,2,-15,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
4,SUBANG,0,0,3213,3002,cabai_besar,2,0,SUBANG,SUBANG,,2024
4,KABUPATEN PURWAKARTA,0,0,3214,3002,cabai_besar,2,0,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
4,KARAWANG,770,1117,3215,3002,cabai_besar,2,347,KARAWANG,KARAWANG,,2024
4,BEKASI,973,1446,3216,3002,cabai_besar,2,472,BEKASI,BEKASI,,2024
4,BANDUNG BARAT,481,6046,3217,3002,cabai_besar,2,5565,BANDUNG BARAT,BANDUNG BARAT,,2024
4,PANGANDARAN,94,346,3218,3002,cabai_besar,2,251,PANGANDARAN,PANGANDARAN,,2024
4,KOTA BOGOR,287,495,3271,3002,cabai_besar,2,209,KOTA BOGOR,KOTA BOGOR,,2024
4,KOTA SUKABUMI,0,0,3272,3002,cabai_besar,2,0,KOTA SUKABUMI,KOTA SUKABUMI,,2024
4,KOTA BANDUNG,583,447,3273,3002,cabai_besar,2,-136,KOTA BANDUNG,KOTA BANDUNG,,2024
4,KOTA CIREBON,0,0,3274,3002,cabai_besar,2,0,KOTA CIREBON,KOTA CIREBON,,2024
4,KOTA BEKASI,0,0,3275,3002,cabai_besar,2,0,KOTA BEKASI,KOTA BEKASI,,2024
4,KOTA DEPOK,0,0,3276,3002,cabai_besar,2,0,KOTA DEPOK,KOTA DEPOK,,2024
4,KOTA CIMAHI,0,0,3277,3002,cabai_besar,2,0,KOTA CIMAHI,KOTA CIMAHI,,2024
4,KOTA TASIKMALAYA,0,0,3278,3002,cabai_besar,2,0,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
4,KOTA BANJAR,49,50,3279,3002,cabai_besar,2,1,KOTA BANJAR,KOTA BANJAR,,2024
4,BOGOR,1646,1856,3201,3003,cabai_rawit,2,210,BOGOR,BOGOR,,2024
4,SUKABUMI,889,1139,3202,3003,cabai_rawit,2,250,SUKABUMI,SUKABUMI,,2024
4,CIANJUR,669,6923,3203,3003,cabai_rawit,2,6254,CIANJUR,CIANJUR,,2024
4,BANDUNG,1963,47165,3204,3003,cabai_rawit,2,45202,BANDUNG,BANDUNG,,2024
4,GARUT,0,0,3205,3003,cabai_rawit,2,0,GARUT,GARUT,,2024
4,TASIKMALAYA,370,35,3206,3003,cabai_rawit,2,-335,TASIKMALAYA,TASIKMALAYA,,2024
4,CIAMIS,324,-31,3207,3003,cabai_rawit,2,-356,CIAMIS,CIAMIS,,2024
4,KUNINGAN,276,280,3208,3003,cabai_rawit,2,4,KUNINGAN,KUNINGAN,,2024
4,CIREBON,644,852,3209,3003,cabai_rawit,2,208,CIREBON,CIREBON,,2024
4,MAJALENGKA,245,834,3210,3003,cabai_rawit,2,589,MAJALENGKA,MAJALENGKA,,2024
4,SUMEDANG,309,1021,3211,3003,cabai_rawit,2,712,SUMEDANG,SUMEDANG,,2024
4,KABUPATEN INDRAMAYU,620,631,3212,3003,cabai_rawit,2,11,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
4,SUBANG,0,0,3213,3003,cabai_rawit,2,0,SUBANG,SUBANG,,2024
4,KABUPATEN PURWAKARTA,0,0,3214,3003,cabai_rawit,2,0,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
4,KARAWANG,915,1330,3215,3003,cabai_rawit,2,415,KARAWANG,KARAWANG,,2024
4,BEKASI,922,1221,3216,3003,cabai_rawit,2,299,BEKASI,BEKASI,,2024
4,BANDUNG BARAT,540,1696,3217,3003,cabai_rawit,2,1156,BANDUNG BARAT,BANDUNG BARAT,,2024
4,PANGANDARAN,125,215,3218,3003,cabai_rawit,2,90,PANGANDARAN,PANGANDARAN,,2024
4,KOTA BOGOR,289,340,3271,3003,cabai_rawit,2,50,KOTA BOGOR,KOTA BOGOR,,2024
4,KOTA SUKABUMI,0,0,3272,3003,cabai_rawit,2,0,KOTA SUKABUMI,KOTA SUKABUMI,,2024
4,KOTA BANDUNG,555,671,3273,3003,cabai_rawit,2,117,KOTA BANDUNG,KOTA BANDUNG,,2024
4,KOTA CIREBON,0,0,3274,3003,cabai_rawit,2,0,KOTA CIREBON,KOTA CIREBON,,2024
4,KOTA BEKASI,0,0,3275,3003,cabai_rawit,2,0,KOTA BEKASI,KOTA BEKASI,,2024
4,KOTA DEPOK,0,0,3276,3003,cabai_rawit,2,0,KOTA DEPOK,KOTA DEPOK,,2024
4,KOTA CIMAHI,0,0,3277,3003,cabai_rawit,2,0,KOTA CIMAHI,KOTA CIMAHI,,2024
4,KOTA TASIKMALAYA,0,0,3278,3003,cabai_rawit,2,0,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
4,KOTA BANJAR,38,39,3279,3003,cabai_rawit,2,1,KOTA BANJAR,KOTA BANJAR,,2024
4,BOGOR,1833,1827,3201,3007,daging_sapi,2,-6,BOGOR,BOGOR,,2024
4,SUKABUMI,154,730,3202,3007,daging_sapi,2,575,SUKABUMI,SUKABUMI,,2024
4,CIANJUR,210,-41,3203,3007,daging_sapi,2,-250,CIANJUR,CIANJUR,,2024
4,BANDUNG,203,31168,3204,3007,daging_sapi,2,30965,BANDUNG,BANDUNG,,2024
4,GARUT,146,-11,3205,3007,daging_sapi,2,-157,GARUT,GARUT,,2024
4,TASIKMALAYA,127,10147,3206,3007,daging_sapi,2,10020,TASIKMALAYA,TASIKMALAYA,,2024
4,CIAMIS,411,-879,3207,3007,daging_sapi,2,-1289,CIAMIS,CIAMIS,,2024
4,KUNINGAN,66,2027,3208,3007,daging_sapi,2,1961,KUNINGAN,KUNINGAN,,2024
4,CIREBON,769,2935,3209,3007,daging_sapi,2,2166,CIREBON,CIREBON,,2024
4,MAJALENGKA,73,536,3210,3007,daging_sapi,2,463,MAJALENGKA,MAJALENGKA,,2024
4,SUMEDANG,383,259,3211,3007,daging_sapi,2,-123,SUMEDANG,SUMEDANG,,2024
4,KABUPATEN INDRAMAYU,103,1615,3212,3007,daging_sapi,2,1512,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
4,SUBANG,1855,2320,3213,3007,daging_sapi,2,465,SUBANG,SUBANG,,2024
4,KABUPATEN PURWAKARTA,57,996,3214,3007,daging_sapi,2,939,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
4,KARAWANG,138,484,3215,3007,daging_sapi,2,346,KARAWANG,KARAWANG,,2024
4,BEKASI,1056,10437,3216,3007,daging_sapi,2,9381,BEKASI,BEKASI,,2024
4,BANDUNG BARAT,514,1166,3217,3007,daging_sapi,2,652,BANDUNG BARAT,BANDUNG BARAT,,2024
4,PANGANDARAN,140,222,3218,3007,daging_sapi,2,82,PANGANDARAN,PANGANDARAN,,2024
4,KOTA BOGOR,532,552,3271,3007,daging_sapi,2,19,KOTA BOGOR,KOTA BOGOR,,2024
4,KOTA SUKABUMI,171,497,3272,3007,daging_sapi,2,326,KOTA SUKABUMI,KOTA SUKABUMI,,2024
4,KOTA BANDUNG,208,956,3273,3007,daging_sapi,2,748,KOTA BANDUNG,KOTA BANDUNG,,2024
